Nr.,VBB-Name,GKZ,lon,lat,GK4-X,GK4-Y
9073241,Nahmitzer Damm/Marienfelder Allee,Berlin,13.363116,52.411991,4592855,5809619
9072102,Nahmitzer Damm/Motzener Str.,Berlin,13.376226,52.409170,4593753,5809322
9162006,Nalepastr.,Berlin,13.502053,52.482548,4602145,5817657
9088251,Namslaustr.,Berlin,13.292844,52.578865,4587741,5828099
9083352,Narkauer Weg,Berlin,13.508011,52.407121,4602725,5809273
9230211,Naturkundemuseum,Potsdam,13.049221,52.395909,4571523,5807473
9031154,Nauener Str.,Berlin,13.182455,52.534104,4580340,5822990
9230022,Nauener Tor,Potsdam,13.057818,52.402771,4572097,5808245
9057152,Naumannstr.,Berlin,13.365446,52.484951,4592860,5817740
9175551,Naumburger Ring,Berlin,13.610803,52.539895,4609390,5824197
9077103,Naumburger Str.,Berlin,13.446908,52.465944,4598436,5815733
9134512,Navarraplatz,Berlin,13.429798,52.608412,4596959,5831562
9210150,Neckarstr./Friedrich-Engels-Allee,Falkensee,13.068976,52.575338,4572572,5827458
9210119,Nedlitzer Str.,Falkensee,13.122961,52.552074,4576272,5824925
9089553,Neheimer Str.,Berlin,13.272795,52.575820,4586388,5827736
9220078,Neißestr./Zum Techno Terrain,Teltow,13.244592,52.399719,4584814,5808108
9196507,Neptunstr.,Berlin,13.580390,52.399372,4607669,5808516
9145500,Nerthusweg,Berlin,13.490529,52.621333,4601043,5833083
9230155,Nesselgrund,Potsdam,13.044411,52.356453,4571259,5803078
9008103,Nettelbeckplatz/S Wedding,Berlin,13.370188,52.544670,4593056,5824391
9184508,Neu Helgoland,Berlin,13.683355,52.428921,4614600,5811962
9151002,Neubrandenburger Str.,Berlin,13.509704,52.569619,4602462,5827356
9120519,Neue Bahnhofstr.,Berlin,13.469756,52.506411,4599897,5820267
9063201,Neue Filandastr.,Berlin,13.332234,52.452796,4590670,5814120
9053353,Neue Kreisstr.,Berlin,13.141727,52.399653,4577813,5807985
9191505,Neue Krugallee/Dammweg,Berlin,13.483479,52.480051,4600889,5817353
9230011,Neuendorfer Str./Mendelssohn-Bartholdy-Str.,Potsdam,13.130775,52.381038,4577100,5805902
